0000002672;scans;0000000046;DataLength
"header";0000000028;"lines"
"Date";2021-01-25;"Time";16:19:35
"ID";"HAL RC PIC-RGA 301 #15598";"Version";3
"Scans";2
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"SEM";"mass";284,00;284,00;0,01;200,000;100,000%;1,000000;1,000000;
"Scan 2";"RGA";"Temperature";"none";284,00;284,00;0,01;100,000%;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"CRV_range";7;"c/s"
"CRV_resolution";6;"bits"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"cage";3,0;"V"
"delta-m";0;"%"
"discriminator";-10;"%"
"electron-energy";38,0;"V"
"emission";700,000;"uA"
"focus";-90;"V"
"gate_delay";0,1;"uS"
"gate_width";0,0;"uS"
"gating";0;"( 1 = on, 0 = off )"
"gating_invert";0;"( 0 = high/rise, 1 = low/fall)"
"mass";5,50;"amu"
"mode-change-delay";1000;"ms"
"multiplier";1800;"V"
"resolution";-100;"%"
"Data";2
"Time";"ms";"DHTA+";"Temperatura";
00:00:01;      1361;          0;   100,4228;
00:00:01;      1694;          0;   100,2946;
00:00:02;      2027;          0;   100,2305;
00:00:02;      2361;          0;   100,3587;
00:00:02;      2694;          0;   101,0641;
00:00:03;      3027;          0;   102,7313;
00:00:03;      3361;          0;   104,1421;
00:00:03;      3694;          0;   105,1681;
00:00:04;      4027;          0;   105,9376;
00:00:04;      4361;          0;   106,8353;
00:00:04;      4694;          0;   106,3864;
00:00:05;      5027;          0;   106,7712;
00:00:05;      5361;          0;   107,2201;
00:00:05;      5694;          0;   107,0918;
00:00:06;      6027;          0;   106,9636;
00:00:06;      6361;          0;   107,0277;
00:00:06;      6694;          0;   107,8613;
00:00:07;      7027;          0;   107,6048;
00:00:07;      7361;          0;   107,7972;
00:00:07;      7694;          0;   107,9896;
00:00:08;      8027;          0;   108,1819;
00:00:08;      8361;          0;   108,1178;
00:00:08;      8694;          0;   107,9254;
00:00:09;      9027;          0;   107,8613;
00:00:09;      9361;          0;   107,7331;
00:00:09;      9694;          0;   107,6689;
00:00:10;     10027;          0;   108,0537;
00:00:10;     10361;          0;   107,9896;
00:00:10;     10694;          0;   108,2461;
00:00:11;     11027;          0;   109,2079;
00:00:11;     11361;          0;   108,5667;
00:00:11;     11694;          0;   108,4384;
00:00:12;     12027;          0;   108,4384;
00:00:12;     12361;          0;   108,3743;
00:00:12;     12694;          0;   108,0537;
00:00:13;     13027;          0;   108,1178;
00:00:13;     13361;          0;   108,6308;
00:00:13;     13694;          0;   109,0797;
00:00:14;     14027;          0;   108,7590;
00:00:14;     14361;          0;   108,5025;
00:00:14;     14694;          0;   108,3102;
00:00:15;     15027;          0;   108,3102;
00:00:15;     15361;          0;   108,4384;
00:00:15;     15694;          0;   108,6308;
00:00:16;     16027;          0;   109,1438;
00:00:16;     16361;          0;   108,8873;
00:00:16;     16694;          0;   109,4003;
00:00:17;     17027;          0;   109,9133;
00:00:17;     17361;          0;   110,1698;
00:00:17;     17694;          0;   110,1698;
00:00:18;     18027;          0;   110,2339;
00:00:18;     18361;          0;   110,4904;
00:00:18;     18694;          0;   110,8110;
00:00:19;     19027;          0;   110,3622;
00:00:19;     19361;          0;   110,7469;
00:00:19;     19694;          0;   111,0034;
00:00:20;     20027;          0;   111,5164;
00:00:20;     20361;          0;   112,0294;
00:00:20;     20694;          0;   111,9653;
00:00:21;     21027;          0;   112,2218;
00:00:21;     21361;          0;   112,4783;
00:00:21;     21694;          0;   112,5424;
00:00:22;     22027;          0;   112,7348;
00:00:22;     22361;          0;   112,9272;
00:00:22;     22694;          0;   113,3760;
00:00:23;     23027;          0;   113,3760;
00:00:23;     23361;          0;   113,8890;
00:00:23;     23694;          0;   114,3379;
00:00:24;     24027;          0;   114,8509;
00:00:24;     24361;          0;   115,5563;
00:00:24;     24694;          0;   115,8769;
00:00:25;     25027;          0;   116,2616;
00:00:25;     25361;          0;   116,7105;
00:00:25;     25694;          0;   117,2876;
00:00:26;     26027;          0;   118,0571;
00:00:26;     26361;          0;   118,1854;
00:00:26;     26694;          0;   119,0190;
00:00:27;     27027;          0;   119,7244;
00:00:27;     27361;          0;   120,1091;
00:00:27;     27694;          0;   120,9428;
00:00:28;     28027;          0;   121,2634;
00:00:28;     28361;          0;   121,8405;
00:00:28;     28694;          0;   122,4817;
00:00:29;     29027;          0;   122,9947;
00:00:29;     29361;          0;   123,4436;
00:00:29;     29694;          0;   123,8925;
00:00:30;     30027;          0;   124,2772;
00:00:30;     30361;          0;   125,3032;
00:00:30;     30694;          0;   125,9445;
00:00:31;     31027;          0;   126,6499;
00:00:31;     31361;          0;   126,7781;
00:00:31;     31694;          0;   127,4194;
00:00:32;     32027;          5;   127,7400;
00:00:32;     32361;          0;   128,3171;
00:00:32;     32694;          0;   128,9583;
00:00:33;     33027;          0;   129,4072;
00:00:33;     33361;          0;   130,4332;
00:00:33;     33694;          0;   131,2027;
00:00:34;     34027;          0;   131,7798;
00:00:34;     34361;          0;   132,1646;
00:00:34;     34694;          0;   132,8058;
00:00:35;     35027;          0;   133,5753;
00:00:35;     35361;          0;   134,0883;
00:00:35;     35694;          0;   134,2807;
00:00:36;     36027;          0;   804,6410;
00:00:36;     36361;          0;  1171,1781;
00:00:36;     36694;          0;  1263,5178;
00:00:37;     37027;          0;   428,9340;
00:00:37;     37361;          0;   211,1022;
00:00:37;     37694;          0;   156,8526;
00:00:38;     38027;          0;   143,4505;
00:00:38;     38361;          0;   140,5649;
00:00:38;     38694;          0;   139,9237;
00:00:39;     39027;          0;   139,9237;
00:00:39;     39361;          0;   140,2443;
00:00:39;     39694;          0;   140,5649;
00:00:40;     40027;          0;   140,8856;
00:00:40;     40361;          0;   141,2062;
00:00:40;     40694;          0;   141,3344;
00:00:41;     41027;          0;   141,6551;
00:00:41;     41361;          0;   141,5268;
00:00:41;     41694;          0;   142,0398;
00:00:42;     42027;          0;   142,1680;
00:00:42;     42361;          0;   142,3604;
00:00:42;     42694;          0;   142,8734;
00:00:43;     43027;          0;   142,9375;
00:00:43;     43361;          0;   143,4505;
00:00:43;     43694;          5;   143,8353;
00:00:44;     44027;          0;   143,8994;
00:00:44;     44361;          0;   144,2842;
00:00:44;     44694;          0;   144,4765;
00:00:45;     45027;         10;   145,1819;
00:00:45;     45361;          0;   144,9254;
00:00:45;     45694;          5;   145,1819;
00:00:46;     46027;          5;   145,6308;
00:00:46;     46361;          5;   145,7590;
00:00:46;     46694;          5;   146,1438;
00:00:47;     47027;          0;   146,4003;
00:00:47;     47361;          5;   146,8492;
00:00:47;     47694;          5;   147,0415;
00:00:48;     48027;          0;   147,1698;
00:00:48;     48361;          0;   147,4904;
00:00:48;     48694;          5;   147,3622;
00:00:49;     49027;          0;   846,3862;
00:00:49;     49361;         10;  1163,1626;
00:00:49;     49694;          0;   396,8716;
00:00:50;     50027;          5;   210,8457;
00:00:50;     50361;          0;   164,8041;
00:00:50;     50694;         10;   153,6464;
00:00:51;     51027;          5;   151,2096;
00:00:51;     51361;          0;   150,5684;
00:00:51;     51694;          5;   150,6325;
00:00:52;     52027;          5;   150,8890;
00:00:52;     52361;         10;   151,2096;
00:00:52;     52694;          5;   151,5303;
00:00:53;     53027;          5;   151,4020;
00:00:53;     53361;         25;   151,7868;
00:00:53;     53694;         10;   151,8509;
00:00:54;     54027;          0;   152,0433;
00:00:54;     54361;          0;   152,8128;
00:00:54;     54694;         15;   153,1334;
00:00:55;     55027;          0;   153,1975;
00:00:55;     55361;         10;   153,5823;
00:00:55;     55694;          0;   153,9670;
00:00:56;     56027;          5;   154,2235;
00:00:56;     56361;         10;   154,6724;
00:00:56;     56694;         10;   154,8006;
00:00:57;     57027;         10;   155,2495;
00:00:57;     57361;          5;   155,4419;
00:00:57;     57694;          0;   155,9549;
00:00:58;     58027;          5;   156,2114;
00:00:58;     58361;          5;   156,3396;
00:00:58;     58694;         15;   156,5320;
00:00:59;     59027;         10;   157,1732;
00:00:59;     59361;          0;   157,3656;
00:00:59;     59694;          5;   157,7504;
00:01:00;     60027;          0;   158,0069;
00:01:00;     60361;         20;   158,2634;
00:01:00;     60694;          5;   158,7764;
00:01:01;     61027;         15;   159,5459;
00:01:01;     61361;         10;   159,6100;
00:01:01;     61694;          5;   159,9306;
00:01:02;     62027;         25;   160,3795;
00:01:02;     62361;         35;   161,0207;
00:01:02;     62694;         10;   161,0849;
00:01:03;     63027;          5;   161,4696;
00:01:03;     63361;         10;   161,4696;
00:01:03;     63694;          0;   161,9185;
00:01:04;     64027;          0;   162,3032;
00:01:04;     64361;         20;   162,8162;
00:01:04;     64694;          0;   163,0086;
00:01:05;     65027;         20;   163,7140;
00:01:05;     65361;         15;   164,1628;
00:01:05;     65694;         15;   164,6758;
00:01:06;     66027;         25;   165,0606;
00:01:06;     66361;          5;   165,3171;
00:01:06;     66694;         10;   165,7018;
00:01:07;     67027;          5;   166,0225;
00:01:07;     67361;         25;   166,4713;
00:01:07;     67694;          0;   166,7278;
00:01:08;     68027;         15;   167,3691;
00:01:08;     68361;         25;   167,4332;
00:01:08;     68694;         10;   167,8180;
00:01:09;     69027;         25;   168,0103;
00:01:09;     69361;         40;   168,3309;
00:01:09;     69694;         10;   168,6516;
00:01:10;     70027;         10;   168,9081;
00:01:10;     70361;         10;   168,9722;
00:01:10;     70694;         15;   169,4852;
00:01:11;     71027;         20;   169,5493;
00:01:11;     71361;         35;   169,9341;
00:01:11;     71694;         35;   170,5112;
00:01:12;     72027;         25;   170,7677;
00:01:12;     72361;         20;   171,0242;
00:01:12;     72694;         15;   171,2807;
00:01:13;     73027;         10;   171,6013;
00:01:13;     73361;         20;   172,1143;
00:01:13;     73694;          0;   172,6273;
00:01:14;     74027;         20;   173,1403;
00:01:14;     74361;         30;   173,2686;
00:01:14;     74694;         10;   173,5892;
00:01:15;     75027;          5;   173,7816;
00:01:15;     75361;         15;   174,1663;
00:01:15;     75694;         20;   174,8076;
00:01:16;     76027;         25;   175,1282;
00:01:16;     76361;         30;   175,6412;
00:01:16;     76694;         15;   175,7053;
00:01:17;     77027;         10;   175,7053;
00:01:17;     77361;         25;   176,2183;
00:01:17;     77694;         15;   176,7954;
00:01:18;     78027;         10;   176,7954;
00:01:18;     78361;         35;   177,3084;
00:01:18;     78694;         50;   177,4367;
00:01:19;     79027;         20;   178,0779;
00:01:19;     79361;         25;   178,2062;
00:01:19;     79694;         20;   178,3985;
00:01:20;     80027;         20;   178,7833;
00:01:20;     80361;         15;   178,9115;
00:01:20;     80694;         15;   179,2963;
00:01:21;     81027;         15;   179,4245;
00:01:21;     81361;         20;   179,7452;
00:01:21;     81694;         15;   180,3223;
00:01:22;     82027;         20;   180,7070;
00:01:22;     82361;         10;   180,8994;
00:01:22;     82694;         45;   181,2200;
00:01:23;     83027;         30;   181,3483;
00:01:23;     83361;         10;   181,7330;
00:01:23;     83694;         35;   182,1178;
00:01:24;     84027;         25;   182,5025;
00:01:24;     84361;         15;   182,7590;
00:01:24;     84694;         10;   183,1438;
00:01:25;     85027;         15;   183,4644;
00:01:25;     85361;         20;   183,7209;
00:01:25;     85694;         35;   184,2980;
00:01:26;     86027;         30;   184,4263;
00:01:26;     86361;          0;   185,0675;
00:01:26;     86694;         25;   185,5164;
00:01:27;     87027;         20;   185,8370;
00:01:27;     87361;          5;   186,2859;
00:01:27;     87694;          5;   186,0935;
00:01:28;     88027;         30;   186,4141;
00:01:28;     88361;         20;   186,9271;
00:01:28;     88694;          5;   187,3760;
00:01:29;     89027;         20;   187,6966;
00:01:29;     89361;         10;   188,0814;
00:01:29;     89694;         30;   188,2738;
00:01:30;     90027;         25;   188,4661;
00:01:30;     90361;         15;   188,8509;
00:01:30;     90694;         25;   189,4280;
00:01:31;     91027;         30;   189,8769;
00:01:31;     91361;         35;   189,9410;
00:01:31;     91694;         25;   190,6464;
00:01:32;     92027;         20;   190,7105;
00:01:32;     92361;         15;   191,1594;
00:01:32;     92694;          5;   191,4159;
00:01:33;     93027;         20;   191,8647;
00:01:33;     93361;         10;   192,1212;
00:01:33;     93694;         25;   192,3777;
00:01:34;     94027;         10;   192,8266;
00:01:34;     94361;         30;   193,2114;
00:01:34;     94694;         20;   193,2114;
00:01:35;     95027;         30;   193,7244;
00:01:35;     95361;         10;   193,9167;
00:01:35;     95694;         35;   194,4297;
00:01:36;     96027;         20;   194,6862;
00:01:36;     96361;         20;   195,3275;
00:01:36;     96694;         40;   195,6481;
00:01:37;     97027;          0;   195,8405;
00:01:37;     97361;         10;   196,0970;
00:01:37;     97694;          5;   196,5459;
00:01:38;     98027;         25;   196,6741;
00:01:38;     98361;         10;   197,0589;
00:01:38;     98694;          0;   197,4436;
00:01:39;     99027;          5;   197,8283;
00:01:39;     99361;         30;   198,2772;
00:01:39;     99694;         15;   198,5337;
00:01:40;    100027;          5;   198,7261;
00:01:40;    100361;         20;   199,1750;
00:01:40;    100694;         25;   199,3032;
00:01:41;    101027;         30;   199,7521;
00:01:41;    101361;         10;   199,9445;
00:01:41;    101694;         10;   200,5216;
00:01:42;    102027;         30;   200,7781;
00:01:42;    102361;         20;   201,1628;
00:01:42;    102694;          5;   201,8041;
00:01:43;    103027;         10;   202,1247;
00:01:43;    103361;         10;   202,1247;
00:01:43;    103694;         10;   202,8301;
00:01:44;    104027;         25;   202,8301;
00:01:44;    104361;         20;   203,2148;
00:01:44;    104694;         15;   203,5354;
00:01:45;    105027;         20;   203,9202;
00:01:45;    105361;         20;   204,1126;
00:01:45;    105694;         20;   204,3691;
00:01:46;    106027;         40;   204,8179;
00:01:46;    106361;         30;   205,0744;
00:01:46;    106694;         20;   205,3951;
00:01:47;    107027;         25;   205,7798;
00:01:47;    107361;         25;   206,0363;
00:01:47;    107694;         25;   206,6776;
00:01:48;    108027;         25;   207,2547;
00:01:48;    108361;         35;   207,9601;
00:01:48;    108694;         15;   208,3448;
00:01:49;    109027;         25;   208,2807;
00:01:49;    109361;         25;   208,5372;
00:01:49;    109694;         40;   208,8578;
00:01:50;    110027;         30;   209,3708;
00:01:50;    110361;         15;   209,6273;
00:01:50;    110694;          5;   209,8838;
00:01:51;    111027;         25;   210,3968;
00:01:51;    111361;          5;   210,9098;
00:01:51;    111694;         25;   211,0380;
00:01:52;    112027;         20;   211,2945;
00:01:52;    112361;         30;   211,7434;
00:01:52;    112694;         45;   212,2564;
00:01:53;    113027;         15;   212,2564;
00:01:53;    113361;         15;   212,6412;
00:01:53;    113694;         10;   213,0900;
00:01:54;    114027;         10;   213,6030;
00:01:54;    114361;          5;   213,7954;
00:01:54;    114694;         15;   213,9237;
00:01:55;    115027;         25;   214,0519;
00:01:55;    115361;         25;   214,5008;
00:01:55;    115694;         10;   214,6932;
00:01:56;    116027;         20;   215,2703;
00:01:56;    116361;         10;   215,2061;
00:01:56;    116694;         10;   215,3985;
00:01:57;    117027;         25;   216,0398;
00:01:57;    117361;         25;   216,4245;
00:01:57;    117694;         10;   216,9375;
00:01:58;    118027;         30;   217,1299;
00:01:58;    118361;         10;   217,4505;
00:01:58;    118694;         10;   217,8994;
00:01:59;    119027;         25;   218,4765;
00:01:59;    119361;         20;   218,6689;
00:01:59;    119694;         10;   218,7971;
00:02:00;    120027;         15;   219,1178;
00:02:00;    120361;          5;   219,5025;
00:02:00;    120694;         30;   219,8231;
00:02:01;    121027;          5;   220,4644;
00:02:01;    121361;         10;   220,6568;
00:02:01;    121694;         10;   220,9774;
00:02:02;    122027;         10;   221,2980;
00:02:02;    122361;         25;   221,6186;
00:02:02;    122694;         15;   221,9393;
00:02:03;    123027;         35;   222,3240;
00:02:03;    123361;         20;   222,6446;
00:02:03;    123694;         25;   222,9011;
00:02:04;    124027;         25;   223,4141;
00:02:04;    124361;         25;   223,4782;
00:02:04;    124694;         20;   223,9271;
00:02:05;    125027;         50;   224,5684;
00:02:05;    125361;         35;   224,7607;
00:02:05;    125694;          5;   224,9531;
00:02:06;    126027;         35;   225,3379;
00:02:06;    126361;         30;   225,5944;
00:02:06;    126694;         20;   226,0432;
00:02:07;    127027;         15;   226,2997;
00:02:07;    127361;         10;   226,6845;
00:02:07;    127694;         30;   226,8769;
00:02:08;    128027;         30;   227,4540;
00:02:08;    128361;         30;   227,7746;
00:02:08;    128694;         15;   228,2235;
00:02:09;    129027;         40;   228,4158;
00:02:09;    129361;         25;   228,9289;
00:02:09;    129694;         10;   229,3777;
00:02:10;    130027;         20;   229,6342;
00:02:10;    130361;         10;   230,0190;
00:02:10;    130694;         40;   230,4679;
00:02:11;    131027;         20;   230,5961;
00:02:11;    131361;         20;   231,0450;
00:02:11;    131694;         15;   231,4297;
00:02:12;    132027;         40;   231,5580;
00:02:12;    132361;          5;   232,0068;
00:02:12;    132694;         30;   232,2633;
00:02:13;    133027;         45;   232,7763;
00:02:13;    133361;         30;   233,2252;
00:02:13;    133694;         35;   233,8665;
00:02:14;    134027;         10;   234,1871;
00:02:14;    134361;         20;   234,3153;
00:02:14;    134694;         20;   234,8925;
00:02:15;    135027;         25;   234,8925;
00:02:15;    135361;         20;   235,2131;
00:02:15;    135694;         20;   235,5978;
00:02:16;    136027;         50;   235,9826;
00:02:16;    136361;         35;   236,3673;
00:02:16;    136694;         20;   236,5597;
00:02:17;    137027;         20;   236,8162;
00:02:17;    137361;         15;   237,3292;
00:02:17;    137694;         30;   237,5857;
00:02:18;    138027;         25;   238,0346;
00:02:18;    138361;         20;   237,9704;
00:02:18;    138694;         30;   238,2911;
00:02:19;    139027;         40;   238,8041;
00:02:19;    139361;         20;   239,2529;
00:02:19;    139694;         10;   239,5736;
00:02:20;    140027;         40;   239,9583;
00:02:20;    140361;         20;   240,3431;
00:02:20;    140694;         40;   241,0484;
00:02:21;    141027;         40;   241,1767;
00:02:21;    141361;         35;   241,6256;
00:02:21;    141694;         30;   241,8821;
00:02:22;    142027;         15;   242,1386;
00:02:22;    142361;         15;   242,5233;
00:02:22;    142694;         35;   242,9722;
00:02:23;    143027;         25;   243,3569;
00:02:23;    143361;         25;   243,6776;
00:02:23;    143694;         35;   243,8699;
00:02:24;    144027;         25;   244,3829;
00:02:24;    144361;         50;   244,7677;
00:02:24;    144694;         25;   245,0883;
00:02:25;    145027;         45;   245,4089;
00:02:25;    145361;         60;   245,6013;
00:02:25;    145694;         35;   246,1784;
00:02:26;    146027;         15;   246,0502;
00:02:26;    146361;         30;   246,6273;
00:02:26;    146694;          5;   246,9479;
00:02:27;    147027;         30;   247,3327;
00:02:27;    147361;         15;   247,5250;
00:02:27;    147694;         25;   247,7174;
00:02:28;    148027;         40;   248,2945;
00:02:28;    148361;         35;   248,4869;
00:02:28;    148694;         25;   248,6793;
00:02:29;    149027;         10;   248,9999;
00:02:29;    149361;         35;   249,3205;
00:02:29;    149694;         15;   249,8976;
00:02:30;    150027;         10;   250,2824;
00:02:30;    150361;         60;   250,8595;
00:02:30;    150694;         10;   251,2443;
00:02:31;    151027;         10;   251,8214;
00:02:31;    151361;         45;   251,6931;
00:02:31;    151694;         30;   251,9496;
00:02:32;    152027;         15;   252,3985;
00:02:32;    152361;         30;   252,9115;
00:02:32;    152694;         30;   253,1039;
00:02:33;    153027;         55;   253,4245;
00:02:33;    153361;         35;   254,0016;
00:02:33;    153694;         30;   254,4505;
00:02:34;    154027;         50;   254,8353;
00:02:34;    154361;         15;   254,9635;
00:02:34;    154694;         45;   255,2841;
00:02:35;    155027;         35;   255,7330;
00:02:35;    155361;         25;   256,1819;
00:02:35;    155694;         15;   256,3743;
00:02:36;    156027;         35;   256,9514;
00:02:36;    156361;         10;   257,2079;
00:02:36;    156694;         30;   257,3361;
00:02:37;    157027;         60;   257,7850;
00:02:37;    157361;         20;   258,2980;
00:02:37;    157694;         55;   258,6828;
00:02:38;    158027;         60;   258,7469;
00:02:38;    158361;         30;   259,2599;
00:02:38;    158694;         20;   259,5805;
00:02:39;    159027;         45;   259,7729;
00:02:39;    159361;         50;   260,0935;
00:02:39;    159694;         30;   260,2859;
00:02:40;    160027;         35;   261,0553;
00:02:40;    160361;         30;   261,8248;
00:02:40;    160694;         30;   262,1455;
00:02:41;    161027;         20;   262,3378;
00:02:41;    161361;         10;   262,6585;
00:02:41;    161694;         50;   263,2356;
00:02:42;    162027;         45;   263,4280;
00:02:42;    162361;         20;   263,5562;
00:02:42;    162694;         30;   264,1333;
00:02:43;    163027;         35;   264,3257;
00:02:43;    163361;         35;   264,5181;
00:02:43;    163694;         10;   264,8387;
00:02:44;    164027;         25;   265,2235;
00:02:44;    164361;         35;   265,6724;
00:02:44;    164694;         35;   266,2495;
00:02:45;    165027;         35;   266,4419;
00:02:45;    165361;         30;   266,7625;
00:02:45;    165694;         45;   266,8907;
00:02:46;    166027;         30;   267,4037;
00:02:46;    166361;         45;   267,9167;
00:02:46;    166694;         20;   268,3015;
00:02:47;    167027;         35;   268,5580;
00:02:47;    167361;         30;   268,6862;
00:02:47;    167694;         25;   269,1992;
00:02:48;    168027;         50;   269,6481;
00:02:48;    168361;         30;   270,1611;
00:02:48;    168694;         50;   270,2893;
00:02:49;    169027;         55;   270,7382;
00:02:49;    169361;         20;   270,9306;
00:02:49;    169694;         25;   271,6359;
00:02:50;    170027;         20;   271,7001;
00:02:50;    170361;         35;   271,9566;
00:02:50;    170694;         70;   272,1489;
00:02:51;    171027;         35;   272,5337;
00:02:51;    171361;         35;   273,0467;
00:02:51;    171694;         40;   273,4314;
00:02:52;    172027;         35;   273,6879;
00:02:52;    172361;         50;   274,0727;
00:02:52;    172694;         30;   274,7781;
00:02:53;    173027;         45;   274,9063;
00:02:53;    173361;         40;   275,2269;
00:02:53;    173694;         45;   275,6758;
00:02:54;    174027;         25;   275,8682;
00:02:54;    174361;          5;   276,2529;
00:02:54;    174694;         25;   276,6377;
00:02:55;    175027;         75;   276,9583;
00:02:55;    175361;         25;   277,3430;
00:02:55;    175694;         55;   277,6637;
00:02:56;    176027;         40;   278,2408;
00:02:56;    176361;         30;   278,4973;
00:02:56;    176694;         65;   278,8820;
00:02:57;    177027;         25;   279,2027;
00:02:57;    177361;         10;   279,5874;
00:02:57;    177694;         55;   279,8439;
00:02:58;    178027;         55;   280,3569;
00:02:58;    178361;         30;   280,5493;
00:02:58;    178694;         50;   280,9340;
00:02:59;    179027;         50;   280,9340;
00:02:59;    179361;         40;   281,3188;
00:02:59;    179694;         40;   281,5753;
00:03:00;    180027;         20;   281,8959;
00:03:00;    180361;         30;   282,2165;
00:03:00;    180694;         45;   282,6013;
00:03:01;    181027;         50;   283,0502;
00:03:01;    181361;         25;   283,1784;
00:03:01;    181694;         55;   283,4990;
00:03:02;    182027;         35;   283,6914;
00:03:02;    182361;         45;   284,1403;
00:03:02;    182694;         15;   284,5892;
00:03:03;    183027;         35;   284,6533;
00:03:03;    183361;         10;   284,9739;
00:03:03;    183694;         45;   285,2945;
00:03:04;    184027;         30;   285,8075;
00:03:04;    184361;         50;   285,9999;
00:03:04;    184694;         30;   286,5129;
00:03:05;    185027;         45;   286,7694;
00:03:05;    185361;         30;   286,8976;
00:03:05;    185694;         40;   287,5389;
00:03:06;    186027;         15;   287,7312;
00:03:06;    186361;         45;   288,1801;
00:03:06;    186694;         35;   288,5007;
00:03:07;    187027;         40;   288,8855;
00:03:07;    187361;         40;   289,2703;
00:03:07;    187694;         50;   289,5268;
00:03:08;    188027;         55;   289,7191;
00:03:08;    188361;         25;   290,0398;
00:03:08;    188694;         35;   290,6810;
00:03:09;    189027;         55;   290,8734;
00:03:09;    189361;         30;   291,0658;
00:03:09;    189694;         50;   291,3864;
00:03:10;    190027;         35;   291,8353;
00:03:10;    190361;         40;   292,2841;
00:03:10;    190694;         20;   292,4765;
00:03:11;    191027;         75;   292,6689;
00:03:11;    191361;         25;   293,1178;
00:03:11;    191694;         30;   293,5666;
00:03:12;    192027;         25;   293,8872;
00:03:12;    192361;         45;   294,2720;
00:03:12;    192694;         45;   294,7850;
00:03:13;    193027;         30;   294,9774;
00:03:13;    193361;         40;   295,4262;
00:03:13;    193694;         30;   295,8751;
00:03:14;    194027;         60;   296,1957;
00:03:14;    194361;         55;   296,5805;
00:03:14;    194694;         35;   296,9652;
00:03:15;    195027;         35;   297,2858;
00:03:15;    195361;         35;   297,3500;
00:03:15;    195694;         35;   297,7988;
00:03:16;    196027;         45;   298,0553;
00:03:16;    196361;         20;   298,3760;
00:03:16;    196694;         35;   298,6966;
00:03:17;    197027;         35;   298,8890;
00:03:17;    197361;         65;   299,2096;
00:03:17;    197694;         50;   299,4661;
00:03:18;    198027;         25;   299,7226;
00:03:18;    198361;         30;   299,8508;
00:03:18;    198694;         50;   300,4280;
00:03:19;    199027;         65;   300,7486;
00:03:19;    199361;         35;   301,0051;
00:03:19;    199694;         65;   301,2616;
00:03:20;    200027;         35;   301,6463;
00:03:20;    200361;         45;   301,7746;
00:03:20;    200694;         50;   302,2876;
00:03:21;    201027;         65;   302,8006;
00:03:21;    201361;         25;   302,9930;
00:03:21;    201694;         35;   303,5701;
00:03:22;    202027;         35;   303,8266;
00:03:22;    202361;         50;   304,1472;
00:03:22;    202694;         60;   304,6602;
00:03:23;    203027;         50;   305,1732;
00:03:23;    203361;         60;   305,5579;
00:03:23;    203694;         60;   305,8144;
00:03:24;    204027;         45;   305,9427;
00:03:24;    204361;         60;   306,3916;
00:03:24;    204694;         55;   306,7122;
00:03:25;    205027;         60;   306,9687;
00:03:25;    205361;         20;   307,1611;
00:03:25;    205694;         30;   307,4817;
00:03:26;    206027;         40;   307,6099;
00:03:26;    206361;         45;   308,1871;
00:03:26;    206694;         40;   308,5077;
00:03:27;    207027;         40;   309,0207;
00:03:27;    207361;         30;   309,2131;
00:03:27;    207694;         40;   309,4696;
00:03:28;    208027;         75;   309,8543;
00:03:28;    208361;         40;   309,9826;
00:03:28;    208694;         50;   310,3032;
00:03:29;    209027;         55;   310,3673;
00:03:29;    209361;         45;   310,6879;
00:03:29;    209694;         60;   311,0086;
00:03:30;    210027;         30;   311,3292;
00:03:30;    210361;         40;   311,7139;
00:03:30;    210694;         65;   311,8422;
00:03:31;    211027;         50;   312,4193;
00:03:31;    211361;         35;   312,4193;
00:03:31;    211694;         40;   312,8040;
00:03:32;    212027;         60;   313,1888;
00:03:32;    212361;         40;   313,6377;
00:03:32;    212694;         40;   313,8300;
00:03:33;    213027;         25;   313,7659;
00:03:33;    213361;         60;   314,1507;
00:03:33;    213694;         30;   314,5995;
00:03:34;    214027;         70;   315,3049;
00:03:34;    214361;         35;   315,6255;
00:03:34;    214694;         50;   315,8820;
00:03:35;    215027;         55;   316,5874;
00:03:35;    215361;         45;   316,5233;
00:03:35;    215694;         50;   316,9722;
00:03:36;    216027;         30;   317,2928;
00:03:36;    216361;         85;   317,3569;
00:03:36;    216694;         40;   317,6775;
00:03:37;    217027;         45;   318,1264;
00:03:37;    217361;         45;   318,6394;
00:03:37;    217694;         60;   318,8318;
00:03:38;    218027;         50;   319,4089;
00:03:38;    218361;         40;   319,7936;
00:03:38;    218694;         65;   319,9860;
00:03:39;    219027;         55;   320,3066;
00:03:39;    219361;         40;   320,7555;
00:03:39;    219694;         80;   321,1403;
00:03:40;    220027;         65;   321,5250;
00:03:40;    220361;         45;   321,7174;
00:03:40;    220694;         55;   322,2304;
00:03:41;    221027;         45;   322,4227;
00:03:41;    221361;         55;   322,8075;
00:03:41;    221694;         50;   322,9999;
00:03:42;    222027;         90;   323,1922;
00:03:42;    222361;         40;   323,6411;
00:03:42;    222694;         50;   323,9617;
00:03:43;    223027;         40;   324,1541;
