0000002095;scans;0000000046;DataLength
"header";0000000028;"lines"
"Date";2021-01-25;"Time";17:25:50
"ID";"HAL RC PIC-RGA 301 #15598";"Version";3
"Scans";2
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"SEM";"mass";284,00;284,00;0,01;200,000;100,000%;1,000000;1,000000;
"Scan 2";"RGA";"Temperature";"none";284,00;284,00;0,01;100,000%;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"CRV_range";7;"c/s"
"CRV_resolution";6;"bits"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"cage";3,0;"V"
"delta-m";0;"%"
"discriminator";-10;"%"
"electron-energy";38,0;"V"
"emission";700,000;"uA"
"focus";-90;"V"
"gate_delay";0,1;"uS"
"gate_width";0,0;"uS"
"gating";0;"( 1 = on, 0 = off )"
"gating_invert";0;"( 0 = high/rise, 1 = low/fall)"
"mass";5,50;"amu"
"mode-change-delay";1000;"ms"
"multiplier";1800;"V"
"resolution";-100;"%"
"Data";2
"Time";"ms";"DHTA+";"Temperatura";
00:00:01;      1361;          0;   100,4228;
00:00:01;      1694;          0;   100,5511;
00:00:02;      2027;          0;   100,4870;
00:00:02;      2360;          0;   100,7435;
00:00:02;      2693;          0;   102,2824;
00:00:03;      3027;          0;   103,4367;
00:00:03;      3360;          0;   914,4866;
00:00:03;      3693;          0;  1198,0464;
00:00:04;      4027;          0;  1270,5074;
00:00:04;      4360;          0;  1289,2958;
00:00:04;      4693;          0;   679,5977;
00:00:05;      5027;          0;   249,1923;
00:00:05;      5360;          0;   142,1039;
00:00:05;      5693;          0;   115,7486;
00:00:06;      6027;          0;   109,1438;
00:00:06;      6360;          0;   107,9896;
00:00:06;      6693;          0;   108,6308;
00:00:07;      7027;          0;   108,8232;
00:00:07;      7360;          0;   109,1438;
00:00:07;      7693;          0;   109,0797;
00:00:08;      8027;          0;   108,5667;
00:00:08;      8360;          0;   108,6308;
00:00:08;      8693;          0;   108,7590;
00:00:09;      9027;          0;   109,0155;
00:00:09;      9360;          0;   109,4644;
00:00:09;      9693;          0;   108,8232;
00:00:10;     10027;          0;   108,7590;
00:00:10;     10360;          0;   108,3743;
00:00:10;     10693;          0;   109,1438;
00:00:11;     11027;          0;   109,5927;
00:00:11;     11360;          0;   109,7850;
00:00:11;     11693;          0;   109,7209;
00:00:12;     12027;          0;   109,6568;
00:00:12;     12360;          0;   109,2720;
00:00:12;     12693;          0;   109,3362;
00:00:13;     13027;          0;   109,6568;
00:00:13;     13360;          0;   109,8492;
00:00:13;     13693;          0;   109,5927;
00:00:14;     14027;          0;   109,4644;
00:00:14;     14360;          0;   109,3362;
00:00:14;     14693;          0;   109,0155;
00:00:15;     15027;          0;   109,2720;
00:00:15;     15360;          0;   109,4003;
00:00:15;     15693;          0;   109,4644;
00:00:16;     16027;          0;   109,5927;
00:00:16;     16360;          0;   109,7209;
00:00:16;     16693;          0;   109,5927;
00:00:17;     17027;          0;   109,5927;
00:00:17;     17360;          0;   762,1262;
00:00:17;     17693;          0;  1160,6616;
00:00:18;     18027;          0;  1261,0169;
00:00:18;     18360;          0;  1286,8592;
00:00:18;     18693;          0;  1294,0411;
00:00:19;     19027;          0;  1296,0931;
00:00:19;     19360;          0;  1296,8626;
00:00:19;     19693;          0;   888,7727;
00:00:20;     20027;          0;   306,1351;
00:00:20;     20360;          0;   161,1490;
00:00:20;     20693;          0;   124,0849;
00:00:21;     21027;          0;   115,2998;
00:00:21;     21360;          0;   111,9012;
00:00:21;     21693;          0;   110,5545;
00:00:22;     22027;          0;   109,8492;
00:00:22;     22360;          0;   109,5927;
00:00:22;     22693;          0;   109,5285;
00:00:23;     23027;          0;   109,5285;
00:00:23;     23360;          0;   109,7850;
00:00:23;     23693;          0;   109,3362;
00:00:24;     24027;          0;   109,0797;
00:00:24;     24360;          0;   109,2720;
00:00:24;     24693;          0;   109,6568;
00:00:25;     25027;          0;   110,0415;
00:00:25;     25360;          0;   110,1057;
00:00:25;     25693;          0;   110,2980;
00:00:26;     26027;          0;   110,6187;
00:00:26;     26360;          0;   110,8752;
00:00:26;     26693;          0;   111,1958;
00:00:27;     27027;          0;   111,0675;
00:00:27;     27360;          0;   112,4142;
00:00:27;     27693;          0;   112,7348;
00:00:28;     28027;          0;   113,0554;
00:00:28;     28360;          0;   113,5043;
00:00:28;     28693;          0;   113,8249;
00:00:29;     29027;          0;   114,5303;
00:00:29;     29360;          0;   114,6585;
00:00:29;     29693;          0;   114,8509;
00:00:30;     30027;          0;   115,4921;
00:00:30;     30360;          0;   115,6204;
00:00:30;     30693;          0;   115,9410;
00:00:31;     31027;          0;   116,0693;
00:00:31;     31360;          0;   116,5181;
00:00:31;     31693;          0;   117,1594;
00:00:32;     32027;          0;   117,7365;
00:00:32;     32360;          0;   118,2495;
00:00:32;     32693;          0;   119,0190;
00:00:33;     33027;          0;   119,2755;
00:00:33;     33360;          0;   119,7244;
00:00:33;     33693;          0;   120,4939;
00:00:34;     34027;          0;   121,1993;
00:00:34;     34360;          0;   121,7764;
00:00:34;     34693;          0;   122,1611;
00:00:35;     35027;          5;   122,2894;
00:00:35;     35360;          0;   122,5459;
00:00:35;     35693;          0;   122,6741;
00:00:36;     36027;          0;   123,1230;
00:00:36;     36360;          0;   325,9496;
00:00:36;     36693;          0;  1056,3948;
00:00:37;     37027;          0;  1234,4051;
00:00:37;     37360;          0;  1279,8696;
00:00:37;     37693;          0;  1292,0533;
00:00:38;     38027;          0;   483,9530;
00:00:38;     38360;          0;   217,3864;
00:00:38;     38693;          0;   150,1195;
00:00:39;     39027;          0;   133,5112;
00:00:39;     39360;          0;   129,4713;
00:00:39;     39693;          0;   129,0225;
00:00:40;     40027;          0;   128,8301;
00:00:40;     40360;          0;   129,2790;
00:00:40;     40693;          0;   129,7920;
00:00:41;     41027;          0;   129,6637;
00:00:41;     41360;          0;   130,0485;
00:00:41;     41693;          0;   130,5615;
00:00:42;     42027;          0;   130,9462;
00:00:42;     42360;          0;   131,1386;
00:00:42;     42693;          0;   131,3310;
00:00:43;     43027;          0;   131,6516;
00:00:43;     43360;          0;   132,3570;
00:00:43;     43693;          0;   133,1265;
00:00:44;     44027;          0;   133,5753;
00:00:44;     44360;          0;   134,0883;
00:00:44;     44693;          0;   134,3448;
00:00:45;     45027;          0;   134,5372;
00:00:45;     45360;          0;   135,0502;
00:00:45;     45693;          0;   135,2426;
00:00:46;     46027;          0;   135,2426;
00:00:46;     46360;          0;   135,8197;
00:00:46;     46693;          0;   136,1403;
00:00:47;     47027;          0;   136,3327;
00:00:47;     47360;          0;   136,6533;
00:00:47;     47693;          0;   136,9739;
00:00:48;     48027;          0;   137,5511;
00:00:48;     48360;          0;   137,8717;
00:00:48;     48693;          0;   138,6412;
00:00:49;     49027;          0;   138,8336;
00:00:49;     49360;          0;   139,2824;
00:00:49;     49693;          0;   139,2824;
00:00:50;     50027;          0;   139,6672;
00:00:50;     50360;          0;   140,1161;
00:00:50;     50693;          0;   140,5649;
00:00:51;     51027;          0;   141,0779;
00:00:51;     51360;          0;   141,5268;
00:00:51;     51693;          0;   141,5909;
00:00:52;     52027;          0;   141,8474;
00:00:52;     52360;          0;   808,8732;
00:00:52;     52693;          0;  1172,3964;
00:00:53;     53027;          0;   412,6463;
00:00:53;     53360;          0;   211,1663;
00:00:53;     53693;          0;   160,7642;
00:00:54;     54027;          0;   148,3240;
00:00:54;     54360;          0;   145,2460;
00:00:54;     54693;          0;   144,9895;
00:00:55;     55027;          0;   144,9254;
00:00:55;     55360;          0;   144,9895;
00:00:55;     55693;          0;   145,1819;
00:00:56;     56027;          0;   145,3743;
00:00:56;     56360;          0;   145,6308;
00:00:56;     56693;          0;   145,9514;
00:00:57;     57027;          0;   145,9514;
00:00:57;     57360;          0;   146,3362;
00:00:57;     57693;          0;   146,7850;
00:00:58;     58027;          0;   146,5927;
00:00:58;     58360;          0;   146,5927;
00:00:58;     58693;          0;   147,0415;
00:00:59;     59027;          0;   147,4263;
